Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"45"	"0.3814"	"TEAD4_K562_HG19"	"TEAD4"	"1"	"1245"	"0.4534"	"1.0"	"1.786"	"ENCODE--ChIP-seq"	"SLC19A2"
"gene_set_query"	"46"	"0.3898"	"MYOG_MYOCYTE_MM9"	"MYOG"	"2"	"3208"	"0.4619"	"1.0"	"1.386"	"ENCODE--ChIP-seq"	"PCLO,EHBP1L1"
"gene_set_query"	"47"	"0.3983"	"SP4_H1HESC_HG19"	"SP4"	"1"	"1367"	"0.4838"	"1.0"	"1.626"	"ENCODE--ChIP-seq"	"SLC19A2"
"gene_set_query"	"48"	"0.4068"	"NFATC1_GM12878_HG19"	"NFATC1"	"1"	"1407"	"0.4934"	"1.0"	"1.58"	"ENCODE--ChIP-seq"	"PABPC1L"
"gene_set_query"	"49"	"0.4153"	"STAT3_MCF10A_HG19"	"STAT3"	"2"	"3450"	"0.4968"	"1.0"	"1.288"	"ENCODE--ChIP-seq"	"CASP1,SLC19A2"
"gene_set_query"	"50"	"0.4237"	"SP1_HCT116_HG19"	"SP1"	"1"	"1458"	"0.5053"	"1.0"	"1.525"	"ENCODE--ChIP-seq"	"PCLO"
"gene_set_query"	"51"	"0.4322"	"PRDM1_HELAS3_HG19"	"PRDM1"	"1"	"1487"	"0.5119"	"1.0"	"1.495"	"ENCODE--ChIP-seq"	"SLC19A2"
"gene_set_query"	"52"	"0.4407"	"RUNX3_GM12878_HG19"	"RUNX3"	"1"	"1540"	"0.5238"	"1.0"	"1.443"	"ENCODE--ChIP-seq"	"PABPC1L"
"gene_set_query"	"53"	"0.4492"	"POU2F2_GM12891_HG19"	"POU2F2"	"1"	"1563"	"0.5289"	"1.0"	"1.422"	"ENCODE--ChIP-seq"	"PABPC1L"
"gene_set_query"	"54"	"0.4576"	"ETS1_MELCELLLINE_MM9"	"ETS1"	"1"	"1614"	"0.5399"	"1.0"	"1.377"	"ENCODE--ChIP-seq"	"EHBP1L1"
"gene_set_query"	"55"	"0.4661"	"THAP1_K562_HG19"	"THAP1"	"1"	"1627"	"0.5426"	"1.0"	"1.366"	"ENCODE--ChIP-seq"	"PABPC1L"
"gene_set_query"	"56"	"0.4746"	"MBD4_HEPG2_HG19"	"MBD4"	"1"	"1672"	"0.552"	"1.0"	"1.329"	"ENCODE--ChIP-seq"	"SLC19A2"
"gene_set_query"	"57"	"0.4831"	"ZNF384_CH12LX_MM9"	"ZNF384"	"1"	"1677"	"0.5531"	"1.0"	"1.325"	"ENCODE--ChIP-seq"	"CASP1"
"gene_set_query"	"58"	"0.4915"	"IRF3_HELAS3_HG19"	"IRF3"	"1"	"1688"	"0.5553"	"1.0"	"1.317"	"ENCODE--ChIP-seq"	"SLC19A2"
"gene_set_query"	"59"	"0.5"	"TBP_CH12LX_MM9"	"TBP"	"1"	"1695"	"0.5568"	"1.0"	"1.311"	"ENCODE--ChIP-seq"	"STARD8"
"gene_set_query"	"60"	"0.5085"	"TCF3_MYOCYTE_MM9"	"TCF3"	"1"	"1708"	"0.5594"	"1.0"	"1.301"	"ENCODE--ChIP-seq"	"EHBP1L1"
"gene_set_query"	"61"	"0.5169"	"IRF4_GM12878_HG19"	"IRF4"	"1"	"1715"	"0.5608"	"1.0"	"1.296"	"ENCODE--ChIP-seq"	"EHBP1L1"
"gene_set_query"	"62"	"0.5254"	"USF2_CH12LX_MM9"	"USF2"	"1"	"1719"	"0.5616"	"1.0"	"1.293"	"ENCODE--ChIP-seq"	"TXNDC5"
"gene_set_query"	"63"	"0.5339"	"SETDB1_U2OS_HG19"	"SETDB1"	"1"	"1803"	"0.5782"	"1.0"	"1.233"	"ENCODE--ChIP-seq"	"SLC19A2"
"gene_set_query"	"64"	"0.5424"	"KDM5B_K562_HG19"	"KDM5B"	"1"	"1814"	"0.5804"	"1.0"	"1.225"	"ENCODE--ChIP-seq"	"STARD8"
"gene_set_query"	"65"	"0.5508"	"RELA_GM18951_HG19"	"RELA"	"1"	"1815"	"0.5806"	"1.0"	"1.224"	"ENCODE--ChIP-seq"	"SLC19A2"
"gene_set_query"	"66"	"0.5593"	"TCF7L2_HEK293_HG19"	"TCF7L2"	"1"	"1821"	"0.5817"	"1.0"	"1.22"	"ENCODE--ChIP-seq"	"SLC19A2"
"gene_set_query"	"67"	"0.5678"	"TFAP2C_HELAS3_HG19"	"TFAP2C"	"1"	"1822"	"0.5819"	"1.0"	"1.22"	"ENCODE--ChIP-seq"	"SLC19A2"
"gene_set_query"	"68"	"0.5763"	"NRF1_SKNSH_HG19"	"NRF1"	"1"	"1827"	"0.5829"	"1.0"	"1.216"	"ENCODE--ChIP-seq"	"TXNDC5"
"gene_set_query"	"69"	"0.5847"	"ARID3A_HEPG2_HG19"	"ARID3A"	"1"	"1828"	"0.5831"	"1.0"	"1.216"	"ENCODE--ChIP-seq"	"STXBP6"
"gene_set_query"	"70"	"0.5932"	"HMGN3_K562_HG19"	"HMGN3"	"1"	"1830"	"0.5834"	"1.0"	"1.214"	"ENCODE--ChIP-seq"	"EHBP1L1"
"gene_set_query"	"71"	"0.6017"	"IKZF1_GM12878_HG19"	"IKZF1"	"1"	"1836"	"0.5846"	"1.0"	"1.21"	"ENCODE--ChIP-seq"	"EHBP1L1"
"gene_set_query"	"72"	"0.6102"	"NFYB_GM12878_HG19"	"NFYB"	"1"	"1839"	"0.5852"	"1.0"	"1.208"	"ENCODE--ChIP-seq"	"PABPC1L"
"gene_set_query"	"73"	"0.6186"	"ZNF143_GM12878_HG19"	"ZNF143"	"1"	"1841"	"0.5855"	"1.0"	"1.207"	"ENCODE--ChIP-seq"	"PABPC1L"
"gene_set_query"	"74"	"0.6271"	"ELK1_GM12878_HG19"	"ELK1"	"1"	"1851"	"0.5874"	"1.0"	"1.201"	"ENCODE--ChIP-seq"	"PABPC1L"
"gene_set_query"	"75"	"0.6356"	"NFE2_GM12878_HG19"	"NFE2"	"1"	"1854"	"0.588"	"1.0"	"1.199"	"ENCODE--ChIP-seq"	"SLC19A2"
"gene_set_query"	"76"	"0.6441"	"E2F1_HELAS3_HG19"	"E2F1"	"1"	"1854"	"0.588"	"1.0"	"1.199"	"ENCODE--ChIP-seq"	"EHBP1L1"
"gene_set_query"	"77"	"0.6525"	"FOS_K562_HG19"	"FOS"	"1"	"1858"	"0.5887"	"1.0"	"1.196"	"ENCODE--ChIP-seq"	"SLC19A2"
"gene_set_query"	"78"	"0.661"	"NFYA_K562_HG19"	"NFYA"	"1"	"1867"	"0.5904"	"1.0"	"1.19"	"ENCODE--ChIP-seq"	"SLC19A2"
"gene_set_query"	"79"	"0.6695"	"GATA3_MCF7_HG19"	"GATA3"	"1"	"1890"	"0.5947"	"1.0"	"1.176"	"ENCODE--ChIP-seq"	"SLC19A2"
"gene_set_query"	"80"	"0.678"	"SPI1_GM12878_HG19"	"SPI1"	"1"	"1895"	"0.5956"	"1.0"	"1.173"	"ENCODE--ChIP-seq"	"EHBP1L1"
"gene_set_query"	"81"	"0.6864"	"SP2_K562_HG19"	"SP2"	"1"	"2063"	"0.6254"	"1.0"	"1.077"	"ENCODE--ChIP-seq"	"SLC19A2"
"gene_set_query"	"82"	"0.6949"	"PAX5_GM12878_HG19"	"PAX5"	"1"	"2072"	"0.6269"	"1.0"	"1.073"	"ENCODE--ChIP-seq"	"PABPC1L"
"gene_set_query"	"83"	"0.7034"	"IRF1_K562_HG19"	"IRF1"	"1"	"4204"	"0.8517"	"1.0"	"0.5285"	"ENCODE--ChIP-seq"	"STXBP6"
"gene_set_query"	"84"	"0.7119"	"EBF1_GM12878_HG19"	"EBF1"	"0"	"2676"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"85"	"0.7203"	"CTCFL_K562_HG19"	"CTCFL"	"0"	"2154"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"86"	"0.7288"	"ZBTB33_A549_HG19"	"ZBTB33"	"0"	"2058"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"87"	"0.7373"	"ELF1_HEPG2_HG19"	"ELF1"	"0"	"1875"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"88"	"0.7458"	"STAT1_GM12878_HG19"	"STAT1"	"0"	"1855"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"89"	"0.7542"	"GTF2B_K562_HG19"	"GTF2B"	"0"	"1855"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"90"	"0.7627"	"CUX1_GM12878_HG19"	"CUX1"	"0"	"1845"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"91"	"0.7712"	"FLI1_MEGAKARYOCYTE_MM9"	"FLI1"	"0"	"1837"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"92"	"0.7797"	"MAFF_HEPG2_HG19"	"MAFF"	"0"	"1834"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"93"	"0.7881"	"ATF1_K562_HG19"	"ATF1"	"0"	"1833"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"94"	"0.7966"	"ELK4_HELAS3_HG19"	"ELK4"	"0"	"1825"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"95"	"0.8051"	"ATF3_A549_HG19"	"ATF3"	"0"	"1810"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"96"	"0.8136"	"CBX2_K562_HG19"	"CBX2"	"0"	"1781"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"97"	"0.822"	"ATF2_H1HESC_HG19"	"ATF2"	"0"	"1749"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"98"	"0.8305"	"CREB1_H1HESC_HG19"	"CREB1"	"0"	"1731"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"99"	"0.839"	"FOXM1_GM12878_HG19"	"FOXM1"	"0"	"1524"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"100"	"0.8475"	"MYBL2_HEPG2_HG19"	"MYBL2"	"0"	"1487"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"101"	"0.8559"	"ZNF217_MCF7_HG19"	"ZNF217"	"0"	"1423"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"102"	"0.8644"	"NR2C2_HEPG2_HG19"	"NR2C2"	"0"	"1343"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"103"	"0.8729"	"FOXA2_A549_HG19"	"FOXA2"	"0"	"1276"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"104"	"0.8814"	"FOSL2_A549_HG19"	"FOSL2"	"0"	"1249"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"105"	"0.8898"	"STAT5A_GM12878_HG19"	"STAT5A"	"0"	"1230"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"106"	"0.8983"	"ESRRA_GM12878_HG19"	"ESRRA"	"0"	"934"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"107"	"0.9068"	"MEF2A_GM12878_HG19"	"MEF2A"	"0"	"871"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"108"	"0.9153"	"CEBPZ_HEPG2_HG19"	"CEBPZ"	"0"	"801"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"109"	"0.9237"	"FOSL1_K562_HG19"	"FOSL1"	"0"	"773"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"110"	"0.9322"	"MYB_MELCELLLINE_MM9"	"MYB"	"0"	"594"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"111"	"0.9407"	"HNF4G_HEPG2_HG19"	"HNF4G"	"0"	"556"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"112"	"0.9492"	"ESR1_ECC1_HG19"	"ESR1"	"0"	"554"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"113"	"0.9576"	"SREBF2_GM12878_HG19"	"SREBF2"	"0"	"366"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"114"	"0.9661"	"ZZZ3_GM12878_HG19"	"ZZZ3"	"0"	"271"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"115"	"0.9746"	"STAT2_K562_HG19"	"STAT2"	"0"	"252"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"116"	"0.9831"	"HSF1_HEPG2_HG19"	"HSF1"	"0"	"222"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"117"	"0.9915"	"MEF2C_GM12878_HG19"	"MEF2C"	"0"	"135"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"118"	"1.0"	"NANOG_H1HESC_HG19"	"NANOG"	"0"	"102"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
